return_id,order_id,return_amount,return_date
8376,21983,3990.44,2024-05-16
8377,99806,932.91,2024-02-29
8378,63122,4535.2,2025-03-13
8379,40442,4137.43,2025-12-15
8380,21565,1482.98,2025-05-17
8381,33500,717.92,2024-04-26
8382,83315,4560.88,2025-06-15
8383,58206,23.57,2023-07-18
8384,39991,2755.77,2024-06-16
8385,72840,3851.12,2024-10-24
8386,116,223.47,2024-02-27
8387,68390,4573.58,2025-06-01
8388,66086,4117.18,2025-08-13
8389,23515,3531.06,2026-06-26
8390,27967,4499.45,2023-12-04
8391,41503,18.34,2023-11-08
8392,97075,277.86,2024-05-08
8393,6335,84.41,2026-01-11
8394,28407,643.11,2023-07-07
8395,44497,7930.18,2024-02-15
8396,70617,2176.87,2023-10-05
8397,67081,1817.5,2023-10-18
8398,65441,2127.54,2025-08-28
8399,20669,4804.84,2024-11-09
8400,40886,3729.72,2024-06-18
8401,59240,615.76,2026-06-17
8402,40300,4896.2,2026-02-17
8403,32270,884.63,2026-04-07
8404,1365,1599.32,2024-01-28
8405,32611,7537.79,2025-11-14
8406,32249,3585.73,2024-01-12
8407,98112,6695.48,2025-01-28
8408,12801,2137.13,2025-04-24
8409,96888,3144.57,2024-07-18
8410,61512,290.25,2026-05-08
8411,69118,2096.2,2025-02-27
8412,31505,25.62,2023-09-09
8413,99203,282.39,2025-03-25
8414,3095,317.4,2026-05-07
8415,67911,310.82,2025-03-20
8416,3030,3847.58,2024-10-27
8417,38797,4629.84,2025-08-21
8418,16201,3512.85,2024-01-09
8419,58208,3485.46,2025-08-26
8420,41777,2825.86,2025-12-26
8421,43434,789.73,2025-10-16
8422,13549,257.97,2024-07-10
8423,31530,1349.25,2023-07-09
8424,15352,2554.95,2026-01-18
8425,29938,1258.4,2026-02-03
8426,62631,2460.05,2025-06-10
8427,2953,2661.97,2026-06-07
8428,68387,6333.12,2025-06-16
8429,86058,6813.28,2026-01-01
8430,3051,3155.07,2025-11-13
8431,33600,3681.36,2025-04-26
8432,17550,5186.73,2025-06-10
8433,88403,68.62,2024-11-28
8434,96473,2802.01,2025-08-08
8435,78960,2126.84,2024-11-14
8436,76735,395.2,2023-06-26
8437,69980,59.9,2024-08-21
8438,56815,2155.84,2025-04-18
8439,28110,638.22,2024-08-15
8440,19708,5168.37,2025-09-07
8441,26107,6049.65,2025-12-24
8442,48678,188.68,2025-06-06
8443,11609,3233.75,2025-01-27
8444,24398,4196.82,2023-09-08
8445,76355,175.57,2024-11-13
8446,97909,4737.93,2026-02-04
8447,15503,3395.08,2025-06-29
8448,67649,415.6,2024-02-12
8449,57537,3150.2,2024-07-30
8450,21738,484.55,2024-08-25
8451,51818,1164.98,2024-05-11
8452,58215,4598.06,2025-10-21
8453,46576,110.26,2026-03-02
8454,21268,6590.12,2026-01-25
8455,58080,4183.51,2024-10-09
8456,72528,8681.15,2025-07-23
8457,11729,4023.11,2024-11-14
8458,71365,3638.86,2026-06-15
8459,39198,4065.65,2026-04-19
8460,88140,14.09,2024-01-23
8461,78705,570.27,2024-06-21
8462,56498,6308.12,2025-03-14
8463,21528,1266.62,2026-05-31
8464,9376,6897.54,2025-05-30
8465,63733,2178.4,2025-12-08
8466,4064,6839.6,2024-06-03
8467,14278,1993.96,2026-04-26
8468,88320,4489.18,2025-02-07
8469,30189,8317.73,2026-04-09
8470,26909,9794.06,2025-10-21
8471,77107,1516.69,2025-07-29
8472,19316,620.18,2024-03-07
8473,9909,4733.05,2025-03-14
8474,14237,6676.76,2025-06-03
8475,77369,6421.74,2024-03-05
8476,56830,1483.31,2024-01-22
8477,72471,5053.77,2025-04-13
8478,20005,4792.09,2023-07-14
8479,72627,3011.83,2025-01-15
8480,11418,1184.44,2023-10-17
8481,86224,728.76,2025-05-15
8482,63582,3345.61,2025-09-07
8483,26968,39.19,2025-11-26
8484,86965,68.83,2025-11-28
8485,53597,369.97,2026-03-27
8486,74607,2685.06,2025-06-08
8487,92826,1216.28,2025-07-02
8488,88621,1673.73,2024-04-01
8489,69571,5670.91,2025-03-09
8490,89940,1575.5,2024-02-10
8491,30995,1500.43,2024-06-23
8492,60791,10068.86,2025-04-17
8493,28625,493.31,2024-10-23
8494,45844,2347.29,2025-07-29
8495,63609,4981.09,2023-12-31
8496,15863,1339.49,2025-03-16
8497,60784,2693.45,2024-03-04
8498,11986,89.25,2025-01-04
8499,33887,2567.98,2024-02-13
8500,53621,3473.04,2025-02-11
8501,89261,1021.35,2024-07-12
8502,97304,5094.93,2026-06-24
8503,45452,8197.64,2026-04-23
8504,87372,3003.16,2024-03-04
8505,69145,1455.17,2024-06-20
8506,98717,2368.59,2023-08-20
8507,56181,1650.11,2024-11-24
8508,45676,3655.69,2023-08-30
8509,74973,5661.02,2024-11-05
8510,24387,4335.17,2024-08-26
8511,59456,3716.22,2026-03-14
8512,89378,1109.76,2026-03-25
8513,23321,356.33,2025-01-23
8514,18276,119.63,2023-12-26
8515,88628,4657.91,2023-10-31
8516,41078,1938.02,2026-01-10
8517,26289,1393.99,2025-12-23
8518,94206,475.28,2025-07-31
8519,61715,1189.12,2025-05-03
8520,28410,2664.9,2024-11-25
8521,70689,3124.33,2025-12-12
8522,30836,717.29,2024-12-18
8523,80341,2429.96,2024-02-02
8524,99107,2156.07,2023-12-24
8525,80617,9564.31,2025-01-11
8526,13279,2229.15,2023-09-04
8527,56878,3931.79,2025-05-17
8528,71299,567.24,2024-04-08
8529,59972,3029.76,2025-08-31
8530,45701,2434.47,2024-07-09
8531,2246,1023.44,2025-04-03
8532,76402,4545.6,2024-03-17
8533,90774,1588.39,2026-02-28
8534,51484,1521.14,2024-01-17
8535,82635,1217.63,2024-04-27
8536,93136,1084.75,2023-10-14
8537,77239,279.84,2024-04-19
8538,4616,4961.75,2024-12-10
8539,98871,760.61,2025-08-16
8540,42553,930.34,2024-10-05
8541,42973,1568.25,2025-06-28
8542,42485,5862.83,2026-06-03
8543,49255,3092.05,2024-05-15
8544,81361,1665.02,2023-10-26
8545,70518,118.79,2024-12-15
8546,5211,5081.69,2023-07-06
8547,81065,2987.01,2025-12-25
8548,29982,875.69,2025-10-09
8549,90257,5195.02,2026-04-07
8550,2634,3501.66,2024-08-07
8551,30363,640.32,2024-07-07
8552,89231,2982.19,2024-01-01
8553,33595,1687.1,2023-12-28
8554,57467,2305.83,2024-03-22
8555,96022,3033.61,2023-06-26
8556,76473,3690.74,2025-01-15
8557,11044,5547.84,2025-10-12
8558,21290,3445.23,2023-10-13
8559,16320,1578.27,2023-10-27
8560,37615,5257.21,2025-09-14
8561,96065,3043.1,2023-07-03
8562,49750,329.6,2024-02-25
8563,54661,132.89,2025-06-25
8564,85781,6933.56,2025-10-05
8565,97870,1561.57,2024-04-10
8566,8070,1694.52,2025-06-04
8567,12634,723.72,2024-12-06
8568,14778,2087.49,2024-03-03
8569,2732,1267.17,2026-02-06
8570,41011,6575.0,2023-07-17
8571,29450,5291.13,2025-04-30
8572,60145,9848.78,2026-04-16
8573,69423,315.19,2026-06-02
8574,50996,2819.11,2026-04-09
8575,89829,2418.07,2026-04-05
8576,35079,639.29,2026-03-18
8577,30659,879.05,2023-11-14
8578,30840,5338.65,2026-03-28
8579,78909,7241.52,2025-11-15
8580,98258,626.33,2024-02-11
8581,31272,8160.07,2024-03-08
8582,8881,1037.32,2024-01-20
8583,68480,173.97,2023-09-15
8584,41286,111.25,2024-10-26
8585,38930,1120.6,2025-12-03
8586,1521,933.32,2023-08-05
8587,87339,3018.83,2025-07-24
8588,27449,2136.48,2026-03-24
8589,96370,6604.26,2025-08-08
8590,81264,275.1,2023-09-07
8591,80088,46.7,2025-01-01
8592,32711,2193.68,2024-05-15
8593,11134,1651.01,2025-11-18
8594,21584,72.14,2023-11-27
8595,1373,5157.99,2025-04-15
8596,79257,606.16,2023-10-23
8597,30688,6869.37,2024-01-28
8598,92989,498.54,2025-11-05
8599,1407,1224.26,2024-11-05
8600,17690,4585.87,2024-11-25
8601,52317,125.79,2024-11-14
8602,6726,883.63,2024-02-08
8603,73730,4812.63,2024-09-04
8604,48175,4213.4,2023-12-13
8605,41255,1019.31,2024-09-17
8606,89216,3030.74,2024-12-27
8607,92547,696.23,2025-04-18
8608,9031,3770.0,2025-11-21
8609,19219,4900.38,2025-10-30
8610,5861,1153.51,2024-05-04
8611,56249,3669.02,2024-09-09
8612,97393,826.82,2024-03-12
8613,21229,869.24,2025-10-08
8614,44755,157.12,2024-07-20
8615,13487,4105.15,2024-05-14
8616,27146,7340.12,2024-10-26
8617,15147,713.47,2025-03-12
8618,4250,2035.87,2025-05-20
8619,49884,3300.88,2026-01-19
8620,41028,2596.98,2025-11-27
8621,93793,3734.33,2025-08-09
8622,50836,252.75,2025-04-18
8623,25942,2361.75,2024-03-25
8624,56775,1316.39,2025-03-27
8625,97714,1755.4,2025-11-03
8626,41669,3051.88,2026-01-14
8627,47227,936.0,2025-01-14
8628,13601,2717.43,2025-10-20
8629,41152,1651.02,2025-02-20
8630,77420,2394.21,2025-06-17
8631,11193,434.33,2025-05-18
8632,22211,267.07,2024-10-29
8633,38367,1081.49,2023-11-23
8634,60173,1630.62,2023-10-19
8635,56184,542.07,2025-01-20
8636,59777,305.74,2025-05-08
8637,52448,7690.11,2024-04-21
8638,76948,3238.72,2023-07-14
8639,68825,4198.14,2024-01-09
8640,81746,1015.19,2023-08-11
8641,44166,4110.3,2025-07-07
8642,47340,4752.58,2024-12-02
8643,40524,3644.58,2024-05-24
8644,33834,1730.45,2025-06-10
8645,81431,114.3,2024-01-08
8646,24184,3131.93,2024-01-01
8647,76196,2423.26,2024-10-04
8648,97201,1224.27,2024-05-09
8649,7714,6965.36,2025-07-01
8650,81767,6883.9,2025-12-20
8651,68725,4286.59,2024-12-04
8652,17315,280.49,2023-11-11
8653,38165,1023.67,2023-06-21
8654,34245,4443.23,2025-12-02
8655,51437,2104.45,2026-02-27
8656,2189,5760.63,2026-06-16
8657,44881,2559.41,2025-02-27
8658,62740,1005.57,2026-04-23
8659,50620,2144.13,2025-03-03
8660,86858,1283.03,2024-02-05
8661,39685,137.89,2024-08-18
8662,32386,771.75,2025-03-14
8663,7719,1332.61,2024-11-09
8664,3238,3739.15,2023-06-27
8665,41368,6388.93,2023-07-14
8666,61232,724.35,2025-07-02
8667,43093,3609.81,2026-04-17
8668,159,237.97,2024-09-03
8669,4732,749.32,2026-01-24
8670,99972,4058.72,2024-08-28
8671,97374,922.86,2024-08-21
8672,85049,1400.73,2023-12-20
8673,19904,2222.71,2025-09-10
8674,56136,2211.26,2023-08-28
8675,30984,339.42,2023-12-05
8676,74547,624.18,2024-08-04
8677,26666,1403.16,2025-10-11
8678,2790,63.27,2024-03-19
8679,65025,3052.62,2025-05-10
8680,43350,778.0,2025-11-07
8681,12679,2555.42,2025-04-29
8682,40288,1736.11,2026-03-04
8683,39435,208.32,2025-07-30
8684,93545,5934.02,2024-06-19
8685,64060,752.06,2026-03-22
8686,45391,3525.45,2026-02-26
8687,90504,5345.45,2024-12-04
8688,24097,5838.31,2025-08-19
8689,4329,185.27,2025-03-09
8690,70034,438.73,2024-03-15
8691,87656,255.37,2026-01-07
8692,97314,8020.26,2024-03-02
8693,84916,599.53,2024-09-23
8694,16825,9216.96,2025-02-05
8695,36999,1887.3,2026-04-04
8696,61692,2269.92,2025-07-13
8697,77252,1589.49,2024-05-08
8698,71808,8404.83,2024-03-21
8699,60605,687.89,2024-04-02
8700,63693,1719.66,2024-12-19
8701,42508,3143.35,2024-05-31
8702,3715,3711.72,2024-02-06
8703,65663,2068.18,2023-10-23
8704,2741,4657.79,2024-03-04
8705,74644,1217.28,2024-12-28
8706,98204,1754.68,2025-03-08
8707,18599,4402.38,2025-01-04
8708,75567,1326.97,2024-05-26
8709,76791,2446.6,2024-10-20
8710,66553,363.77,2024-02-02
8711,9102,296.78,2024-05-10
8712,95654,2871.98,2023-12-28
8713,34736,4194.09,2024-01-29
8714,99825,2995.63,2024-07-04
8715,80655,1892.04,2025-08-26
8716,16991,8027.52,2024-04-03
8717,60367,2186.59,2025-07-03
8718,90288,2016.22,2024-05-23
8719,37717,1082.73,2024-08-25
8720,1671,4229.87,2023-08-13
8721,23797,170.66,2025-11-08
8722,670,4896.42,2024-06-25
8723,22730,1871.14,2026-06-07
8724,58981,1530.78,2023-07-02
8725,13054,4753.31,2025-12-17
8726,70591,182.29,2025-05-20
8727,28891,3757.06,2024-02-24
8728,17776,7643.71,2025-05-12
8729,95207,2100.24,2025-09-06
8730,47450,1494.09,2024-04-29
8731,71414,501.32,2023-08-08
8732,84983,5459.48,2024-05-25
8733,20764,423.46,2025-10-13
8734,44028,1992.51,2024-11-09
8735,36466,6001.29,2026-02-18
8736,53658,3845.26,2023-10-20
8737,70944,1404.77,2025-06-03
8738,83499,1800.98,2025-11-11
8739,16791,1415.49,2025-05-04
8740,59602,652.63,2023-11-16
8741,75473,390.47,2025-03-13
8742,69809,4093.27,2024-01-26
8743,70484,5446.89,2024-02-12
8744,61080,819.36,2025-07-18
8745,92648,1533.35,2026-05-15
8746,45935,527.08,2026-05-23
8747,40753,949.13,2026-03-17
8748,44800,560.82,2025-10-04
8749,34514,1280.71,2026-05-23
8750,62918,4228.84,2023-12-21
8751,88382,2080.14,2025-01-07
8752,61977,296.39,2025-05-17
8753,45665,2131.09,2023-10-27
8754,48332,98.93,2024-10-20
8755,59162,926.4,2024-04-15
8756,85913,1068.47,2024-03-08
8757,25196,4466.27,2025-06-14
8758,54596,2327.17,2024-10-14
8759,517,2853.24,2024-06-04
8760,51509,1179.48,2026-03-30
8761,29306,1639.85,2025-12-22
8762,88924,3961.6,2025-07-13
8763,43713,3449.07,2024-05-06
8764,64209,1390.24,2024-01-26
8765,71921,1742.95,2023-07-01
8766,47650,2160.86,2023-12-31
8767,77642,5085.02,2026-04-02
8768,51394,1366.29,2023-11-12
8769,16727,5194.57,2024-04-23
8770,28740,429.78,2025-03-16
8771,15754,147.95,2024-08-11
8772,32049,5324.07,2026-01-22
8773,14043,1898.16,2024-10-17
8774,71126,950.0,2025-04-21
8775,92687,3771.49,2026-04-30
8776,23735,424.47,2025-03-23
8777,407,1569.92,2026-05-05
8778,50105,2180.34,2024-02-25
8779,42591,1455.65,2026-05-11
8780,88784,1048.88,2024-05-29
8781,40532,7870.05,2023-10-17
8782,56042,1056.52,2024-04-29
8783,55491,1617.0,2023-11-26
8784,93482,759.06,2026-06-08
8785,74608,1288.3,2025-04-04
8786,24535,1481.13,2024-06-11
8787,33270,999.38,2024-05-20
8788,1026,1163.73,2026-07-04
8789,48067,2440.59,2025-04-08
8790,54718,3073.09,2024-10-23
8791,54737,6166.06,2025-04-16
8792,89084,3700.09,2024-12-30
8793,8131,1817.8,2023-11-29
8794,34560,2321.69,2026-06-22
8795,38905,1161.45,2023-12-19
8796,24706,363.76,2024-05-20
8797,89324,419.69,2025-05-06
8798,5969,7219.61,2025-02-03
8799,4654,7497.14,2024-12-05
8800,72860,7604.57,2023-07-26
8801,70885,822.65,2026-01-24
8802,35575,2697.45,2026-04-15
8803,23629,1770.72,2025-09-16
8804,11688,468.9,2026-04-29
8805,34237,4034.66,2026-01-15
8806,32991,1495.04,2023-11-29
8807,51380,1215.71,2026-02-25
8808,49436,2797.53,2026-06-01
8809,98655,2898.06,2024-01-27
8810,49797,255.45,2024-10-02
8811,89870,2287.85,2024-07-05
8812,95124,2030.15,2024-11-12
8813,28268,5354.08,2023-10-24
8814,64787,114.71,2024-04-21
8815,74250,909.65,2025-10-22
8816,97406,2009.92,2023-11-09
8817,82092,1106.01,2023-12-01
8818,21856,1049.14,2026-04-01
8819,63864,10237.66,2024-08-10
8820,21414,1611.15,2024-11-27
8821,92033,3070.2,2025-10-15
8822,35685,3584.03,2026-02-25
8823,82885,151.17,2024-10-18
8824,6739,253.83,2024-03-04
8825,82554,1238.03,2023-07-27
8826,9490,981.1,2025-07-15
8827,74504,3734.35,2024-06-30
8828,79899,5668.83,2025-12-25
8829,15088,3058.69,2025-01-21
8830,27817,1750.38,2024-07-14
8831,98932,1375.05,2026-03-01
8832,22694,870.29,2024-05-27
8833,55387,8931.61,2023-08-04
8834,13956,209.72,2024-06-29
8835,84151,528.89,2024-07-20
8836,59730,5186.68,2026-02-16
8837,90090,4892.14,2024-02-05
8838,15138,3835.95,2024-02-05
8839,20295,1011.11,2023-08-24
8840,61793,2803.95,2025-10-27
8841,85368,259.93,2025-12-21
8842,90656,1629.41,2024-12-21
8843,64863,2974.64,2024-01-29
8844,13135,664.6,2024-10-28
8845,39740,1515.92,2024-05-23
8846,17079,5858.59,2024-05-19
8847,38220,420.48,2026-01-07
8848,45610,2741.09,2024-05-17
8849,49206,896.84,2023-10-02
8850,49861,3124.0,2024-01-10
8851,96071,801.0,2023-08-19
8852,42555,3356.34,2025-04-27
8853,96107,80.68,2024-07-26
8854,23492,974.28,2026-05-19
8855,30364,175.81,2025-05-01
8856,9680,291.65,2023-09-21
8857,64673,4436.61,2025-02-01
8858,3803,2226.13,2025-04-05
8859,54899,797.4,2024-01-22
8860,94015,338.5,2024-03-13
8861,72193,2582.36,2024-11-18
8862,44000,1607.07,2026-04-07
8863,88126,1808.84,2023-11-12
8864,81492,1485.22,2024-11-09
8865,36340,916.34,2024-04-23
8866,6922,3352.19,2025-12-21
8867,48497,1899.85,2024-12-23
8868,84280,981.5,2023-09-15
8869,84887,1106.15,2023-09-25
8870,3305,1436.32,2023-09-05
8871,63283,1180.14,2023-11-14
8872,67735,2095.33,2024-05-06
8873,29709,330.12,2024-06-07
8874,93187,193.82,2026-04-23
8875,6996,6430.01,2024-01-28
8876,49728,2354.55,2024-08-16
8877,65555,5060.29,2025-12-19
8878,21863,438.62,2025-06-02
8879,41097,387.38,2023-11-12
8880,88422,970.69,2025-11-17
8881,95579,2125.74,2026-04-18
8882,9791,290.18,2023-11-16
8883,76043,611.17,2026-01-16
8884,29951,3351.16,2025-06-03
8885,59241,936.97,2025-12-25
8886,22193,1768.35,2024-04-14
8887,6294,7811.03,2024-12-31
8888,31007,304.93,2024-07-15
8889,68291,4518.34,2025-05-26
8890,77801,3973.23,2025-05-03
8891,55971,8795.21,2023-12-29
8892,51584,5860.17,2024-06-25
8893,49228,2125.25,2025-01-27
8894,8028,3168.46,2024-11-12
8895,60614,69.37,2023-09-22
8896,46364,1454.65,2024-06-26
8897,50187,1449.44,2025-11-27
8898,64763,125.94,2026-01-15
8899,92247,1118.68,2025-09-27
8900,6393,1022.58,2023-10-11
8901,90207,2185.45,2026-05-19
8902,47956,189.34,2024-04-30
8903,73565,666.49,2024-11-07
8904,96730,1628.92,2025-04-16
8905,71023,91.1,2026-06-08
8906,51899,448.5,2025-06-08
8907,57885,1116.3,2026-04-12
8908,7877,468.04,2024-10-16
8909,94936,6092.06,2024-07-25
8910,79122,3173.04,2023-11-30
8911,27138,9620.74,2025-01-24
8912,69453,1599.74,2024-07-04
8913,39344,3939.34,2025-02-18
8914,6440,150.4,2026-05-07
8915,49143,5693.56,2024-11-30
8916,61943,6579.19,2025-06-24
8917,40440,2870.73,2026-03-21
8918,80161,4270.56,2024-12-10
8919,27317,926.22,2024-07-28
8920,52788,6706.68,2024-10-13
8921,59986,278.66,2025-08-11
8922,29515,7663.5,2023-12-03
8923,71179,2854.45,2025-03-04
8924,88243,2567.96,2026-03-17
8925,85361,4884.86,2025-01-17
8926,45684,981.0,2023-08-05
8927,3154,4910.92,2026-06-04
8928,12126,2035.3,2023-09-24
8929,67030,2211.22,2024-07-08
8930,68762,1189.37,2026-02-20
8931,31244,593.61,2025-08-11
8932,70994,3507.17,2025-04-19
8933,24034,3276.71,2023-10-20
8934,19650,944.81,2025-10-18
8935,81699,3938.88,2026-04-22
8936,58077,3317.05,2025-01-31
8937,25909,2293.98,2025-07-28
8938,2377,3244.69,2025-04-16
8939,47824,858.31,2026-01-31
8940,55459,688.5,2024-10-15
8941,83663,1956.29,2025-09-01
8942,76372,3219.7,2026-06-15
8943,6718,737.14,2023-11-11
8944,40382,4108.21,2025-11-28
8945,92748,1236.17,2026-04-11
8946,30638,2147.83,2024-04-08
8947,23691,5062.84,2024-04-25
8948,9732,8302.74,2023-10-30
8949,93698,905.48,2025-02-18
8950,89483,1821.38,2023-09-18
8951,31483,482.25,2025-10-13
8952,73611,4377.06,2025-03-21
8953,82683,829.51,2024-07-08
8954,91657,173.76,2023-10-02
8955,22732,715.55,2026-01-28
8956,63780,572.59,2026-02-09
8957,32540,4498.3,2025-11-07
8958,84187,4378.1,2025-04-09
8959,16452,4743.82,2023-09-12
8960,19733,475.41,2025-12-18
8961,4635,121.08,2024-03-25
8962,51194,2976.74,2024-12-27
8963,57346,2473.15,2024-08-09
8964,67200,1938.05,2023-10-19
8965,35247,3002.89,2025-01-24
8966,36049,3954.19,2023-08-14
8967,24037,5821.63,2025-04-01
8968,21429,797.23,2025-08-09
8969,12932,1211.33,2024-04-06
8970,8616,1829.53,2025-11-23
8971,6480,2405.31,2025-03-16
8972,48164,4569.05,2026-05-20
8973,64267,1652.81,2026-04-02
8974,50309,3817.8,2026-04-14
8975,55182,59.26,2025-10-22
8976,17314,138.81,2025-11-22
8977,39947,2667.84,2024-06-22
8978,50362,3323.58,2023-07-27
8979,52566,1799.92,2026-03-07
8980,39338,3877.6,2024-01-02
8981,52912,4895.13,2025-03-21
8982,29910,378.02,2023-10-02
8983,64276,2440.58,2023-11-18
8984,5782,3756.69,2024-06-10
8985,26488,6831.11,2025-10-24
8986,75837,1362.45,2024-07-12
8987,7058,638.45,2025-12-14
8988,84896,1329.11,2023-10-07
8989,94041,451.76,2024-02-29
8990,31919,1323.04,2024-06-11
8991,63564,5314.93,2025-12-22
8992,86191,1114.67,2024-03-22
8993,18728,534.07,2024-08-26
8994,89693,719.56,2024-03-22
8995,43700,2060.04,2024-11-20
8996,96584,504.16,2023-07-19
8997,94028,2161.03,2023-07-02
8998,99024,58.1,2026-05-23
8999,32340,5282.72,2024-01-03
9000,23709,8186.54,2024-01-08
9001,18648,908.79,2025-05-17
9002,95283,3180.18,2025-11-16
9003,73032,393.84,2026-05-14
9004,45549,399.21,2024-04-26
9005,98220,662.15,2024-04-28
9006,77298,1599.88,2025-03-10
9007,63665,8926.59,2025-12-28
9008,70482,219.01,2023-09-03
9009,83351,3394.6,2025-04-25
9010,73096,2174.32,2026-03-10
9011,57911,6423.48,2025-05-28
9012,1453,5044.34,2024-12-29
9013,29724,4003.46,2025-02-19
9014,28665,1654.51,2025-01-26
9015,14480,1997.76,2026-04-07
9016,35408,1541.76,2025-07-27
9017,91806,2008.37,2024-05-09
9018,60903,1535.23,2026-05-11
9019,82184,2101.25,2025-02-25
9020,55822,3205.4,2025-12-27
9021,85075,5754.72,2025-09-07
9022,47616,991.66,2024-07-30
9023,17404,102.8,2024-03-02
9024,74187,67.94,2025-01-10
9025,96153,611.54,2024-07-08
9026,75007,1707.03,2024-10-06
9027,78095,137.45,2025-03-19
9028,97432,289.67,2024-06-10
9029,5710,4284.51,2025-07-28
9030,36247,2685.91,2024-12-15
9031,10309,197.44,2025-07-25
9032,9431,2754.92,2026-06-20
9033,31682,2562.89,2024-07-29
9034,4941,865.27,2025-02-20
9035,13822,3675.53,2024-03-15
9036,42704,616.75,2023-07-10
9037,36542,1231.09,2023-07-01
9038,96897,7785.6,2026-04-12
9039,54973,7054.58,2024-01-22
9040,24891,1631.94,2025-02-14
9041,50515,2268.95,2025-07-01
9042,77810,1007.07,2026-03-12
9043,66814,1380.97,2026-01-05
9044,57355,3612.79,2025-08-20
9045,56523,233.43,2024-06-28
9046,12659,4660.39,2026-05-09
9047,37900,91.61,2024-04-09
9048,60183,758.19,2023-09-18
9049,26937,2742.6,2023-08-22
9050,21211,2631.92,2026-02-24
9051,34668,491.09,2024-03-14
9052,84697,8545.25,2025-05-23
9053,77840,3240.23,2025-06-23
9054,1544,959.01,2023-12-10
9055,79935,1326.59,2025-07-14
9056,21351,131.96,2025-05-23
9057,18186,1128.11,2024-05-19
9058,90490,279.26,2023-10-19
9059,37876,4315.35,2025-07-23
9060,54129,1331.02,2023-08-12
9061,11637,2341.9,2023-12-29
9062,86215,30.36,2025-05-04
9063,51706,3070.91,2024-10-07
9064,82335,2360.97,2024-09-02
9065,73388,4665.92,2025-08-18
9066,75627,2182.42,2025-12-31
9067,59278,6766.53,2024-10-04
9068,37763,2812.59,2025-01-05
9069,56868,1157.65,2024-03-26
9070,3608,2091.64,2025-08-27
9071,27965,2044.04,2024-07-12
9072,55274,1329.06,2025-11-09
9073,59647,3665.92,2026-06-19
9074,13209,775.19,2023-09-04
9075,48419,403.13,2024-09-28
9076,89681,3367.33,2024-07-26
9077,31016,340.91,2024-12-03
9078,53526,1062.73,2024-04-08
9079,40571,10224.87,2024-12-09
9080,21273,2911.94,2023-07-01
9081,66944,657.37,2025-05-12
9082,64156,1881.23,2023-09-07
9083,92351,3750.63,2026-02-12
9084,27105,825.74,2024-01-03
9085,97907,81.2,2025-08-04
9086,92407,4718.86,2025-04-02
9087,97871,768.64,2025-08-26
9088,7168,3846.58,2024-07-22
9089,41261,3556.18,2026-03-12
9090,46885,3098.75,2024-10-02
9091,51415,9324.6,2026-01-24
9092,92435,2543.64,2025-10-05
9093,18438,366.09,2026-05-15
9094,50597,3965.8,2025-04-14
9095,78186,811.76,2024-07-10
9096,68278,3510.53,2023-09-13
9097,91016,4440.59,2025-12-15
9098,74198,623.53,2025-06-11
9099,51182,32.6,2025-11-12
9100,53881,1547.8,2023-12-09
9101,88132,3567.84,2025-05-16
9102,794,1188.77,2025-04-15
9103,67530,3919.18,2026-05-30
9104,58107,6453.86,2024-07-16
9105,4614,4242.78,2026-06-20
9106,99299,1890.08,2025-08-31
9107,43557,37.87,2026-06-10
9108,98546,1942.23,2025-10-04
9109,89682,109.05,2026-02-18
9110,16679,2699.74,2023-10-11
9111,40867,979.33,2023-10-24
9112,65736,6963.4,2026-05-19
9113,90784,496.31,2026-06-07
9114,49974,4135.72,2024-08-24
